23.1228,0.104736,0.01
23.1868,0.105376,0.01
23.2508,0.106016,0.01
23.3148,0.106657,0.01
23.3786,0.107295,0.01
23.4428,0.107936,0.01
23.5069,0.108577,0.01
23.5707,0.109215,0.01
23.6347,0.109855,0.01
23.6988,0.110496,0.01
23.7626,0.111134,0.01
23.8266,0.111774,0.01
23.8905,0.112413,0.01
23.9548,0.113056,0.01
24.0188,0.113696,0.01
24.0825,0.114333,0.01
24.1467,0.114975,0.01
24.2108,0.115616,0.01
24.2745,0.116253,0.01
24.3385,0.116893,0.01
24.4026,0.117534,0.01
24.4665,0.118173,0.01
24.5305,0.118813,0.01
24.5944,0.119452,0.01
24.6586,0.120094,0.01
24.7225,0.120733,0.01
24.7864,0.121372,0.01
24.8505,0.122013,0.01
24.9146,0.122654,0.01
24.9784,0.123292,0.01
25.0424,0.123932,0.01
25.1066,0.124575,0.01
25.1703,0.125211,0.01
25.2344,0.125852,0.01
25.2983,0.126491,0.01
25.3624,0.127132,0.01
25.4264,0.127772,0.01
25.4904,0.128412,0.01
25.5546,0.129054,0.01
25.6185,0.129693,0.01
25.6822,0.13033,0.01
25.7463,0.130971,0.01
25.8105,0.131613,0.01
25.8741,0.13225,0.01
25.9382,0.13289,0.01
26.0025,0.133533,0.01
26.0662,0.13417,0.01
26.1302,0.13481,0.01
26.1942,0.13545,0.01
26.2583,0.136091,0.01
26.3224,0.136732,0.01
26.3862,0.13737,0.01
26.4502,0.13801,0.01
26.5143,0.138651,0.01
26.5781,0.139289,0.01
26.6422,0.13993,0.01
26.7062,0.14057,0.01
26.7701,0.141209,0.01
26.8341,0.141849,0.01
26.898,0.142488,0.01
26.962,0.143128,0.01
27.026,0.143768,0.01
27.0902,0.14441,0.01
27.1542,0.14505,0.01
27.2181,0.145689,0.01
27.282,0.146328,0.01
27.346,0.146968,0.01
27.4102,0.14761,0.01
27.4739,0.148247,0.01
27.538,0.148888,0.01
27.602,0.149528,0.01
27.666,0.150168,0.01
27.7299,0.150808,0.01
27.7938,0.151446,0.01
27.858,0.152089,0.01
27.9221,0.152729,0.01
27.9858,0.153367,0.01
28.05,0.154008,0.01
28.114,0.154648,0.01
28.1777,0.155286,0.01
28.2418,0.155926,0.01
28.306,0.156568,0.01
28.3698,0.157206,0.01
28.4338,0.157846,0.01
28.4978,0.158486,0.01
28.5619,0.159127,0.01
28.6258,0.159766,0.01
28.6897,0.160405,0.01
28.7538,0.161047,0.01
28.8179,0.161687,0.01
28.8817,0.162325,0.01
28.9457,0.162966,0.01
29.0099,0.163607,0.01
29.0737,0.164245,0.01
29.1376,0.164884,0.01
29.2016,0.165524,0.01
29.2656,0.166164,0.01
29.3296,0.166804,0.01
29.3935,0.167443,0.01
29.4577,0.168085,0.01
29.5218,0.168726,0.01
29.5855,0.169363,0.01
29.6496,0.170004,0.01
29.7137,0.170646,0.01
29.7775,0.171283,0.01
29.8414,0.171922,0.01
29.9056,0.172564,0.01
29.9694,0.173202,0.01
30.0334,0.173842,0.01
30.0974,0.174482,0.01
30.1617,0.175125,0.01
30.2255,0.175764,0.01
30.2894,0.176403,0.01
30.3537,0.177045,0.01
30.4175,0.177683,0.01
30.4813,0.178321,0.01
30.5454,0.178962,0.01
30.6095,0.179603,0.01
30.6733,0.180241,0.01
30.7373,0.180881,0.01
30.8012,0.18152,0.01
30.8652,0.18216,0.01
30.9293,0.182801,0.01
30.9933,0.183441,0.01
31.0574,0.184082,0.01
31.1215,0.184723,0.01
31.1852,0.18536,0.01
31.2493,0.186001,0.01
31.3134,0.186643,0.01
31.3772,0.18728,0.01
31.4411,0.187919,0.01
31.5052,0.18856,0.01
31.5691,0.189199,0.01
31.6332,0.18984,0.01
31.6977,0.190485,0.01
31.7613,0.191121,0.01
31.8253,0.191761,0.01
31.8891,0.192399,0.01
31.9532,0.19304,0.01
32.0173,0.193681,0.01
32.0811,0.194319,0.01
